symbol,date,close,log_return,abs_return,log_volume,rv,rv_lag1,rv_next,st_n_msgs,st_n_bull,st_n_bear,st_labelled,st_bullish_ratio,st_labelled_share,st_log_msgs,st_af_bullishness,st_af_agreement,news_sent_wmean,news_article_count
AAPL,2023-03-06,151.50690629137245,0.018369603989409733,0.018369603989409733,18.28781232008691,0.011012665374835275,0.015214064859468624,0.011414473942748435,,,,,,,,,,0.313795,1.0
AAPL,2023-03-07,149.31058307074082,-0.0146026233593885,0.0146026233593885,17.844107495043737,0.011414473942748435,0.011012665374835275,0.006452209950508564,,,,,,,,,,0.15659887710724804,3.0
AAPL,2023-03-08,150.5614039183651,0.008342413804671411,0.008342413804671411,17.670005970826157,0.006452209950508564,0.011414473942748435,0.01698773708046786,,,,,,,,,,,
AAPL,2023-03-09,148.3158357824727,-0.015026974914214621,0.015026974914214621,17.80140804971902,0.01698773708046786,0.006452209950508564,0.013399394980210502,,,,,,,,,,0.303362950309446,2.0
AAPL,2023-03-10,146.2573983245713,-0.013975953855973828,0.013975953855973828,18.043400693960344,0.013399394980210502,0.01698773708046786,0.02172190608454409,,,,,,,,,,-0.077665,1.0
AAPL,2023-03-13,148.19764798584677,0.013178770528032447,0.013178770528032447,18.251754543427904,0.02172190608454409,0.013399394980210502,0.01306049477252879,,,,,,,,,,,
AAPL,2023-03-14,150.28563239290463,0.013990857132857637,0.013990857132857637,18.11545764326022,0.01306049477252879,0.02172190608454409,0.0131739882721003,,,,,,,,,,0.46976385122962155,2.0
AAPL,2023-03-15,150.67959171499103,0.0026179738756434445,0.0026179738756434445,18.16149369777707,0.0131739882721003,0.01306049477252879,0.018792218065604816,,,,,,,,,,,
AAPL,2023-03-16,153.49640086790868,0.018521446434058394,0.018521446434058394,18.149585938984877,0.018792218065604816,0.0131739882721003,0.009500426802449818,,,,,,,,,,0.299093,1.0
AAPL,2023-03-17,152.65923730847513,-0.0054688892940993016,0.0054688892940993016,18.410070999133588,0.009500426802449818,0.018792218065604816,0.014130597828298182,,,,,,,,,,0.41829200000000005,1.0
AAPL,2023-03-20,155.02299324099346,0.015365219064056359,0.015365219064056359,18.114718142824348,0.014130597828298182,0.009500426802449818,0.01087327950429989,,,,,,,,,,,
AAPL,2023-03-21,156.87460205479945,0.011873323772637787,0.011873323772637787,18.118741330246543,0.01087327950429989,0.014130597828298182,0.016256219974495185,,,,,,,,,,0.2832008219632385,3.0
AAPL,2023-03-22,155.44649951223633,-0.009145155345115159,0.009145155345115159,18.14231265471301,0.016256219974495185,0.01087327950429989,0.01456219694437704,,,,,,,,,,0.13370826702929695,2.0
AAPL,2023-03-23,156.52988764797388,0.006945349297902471,0.006945349297902471,18.029444833927716,0.01456219694437704,0.016256219974495185,0.009399590970399581,,,,,,,,,,0.2242324195177447,2.0
AAPL,2023-03-24,157.82995341085896,0.008271242092051186,0.008271242092051186,17.897383403977702,0.009399590970399581,0.01456219694437704,0.010931933105217772,,,,,,,,,,0.11643666840946679,2.0
AAPL,2023-03-27,155.8897037495835,-0.012369479283555878,0.012369479283555878,17.77423138776386,0.010931933105217772,0.009399590970399581,0.009587182467096214,,,,,,,,,,-0.11703,1.0
AAPL,2023-03-28,155.26921781729743,-0.003988230526153819,0.003988230526153819,17.643981352945236,0.009587182467096214,0.010931933105217772,0.006373056356691241,,,,,,,,,,0.38233339340737776,3.0
AAPL,2023-03-29,158.34210052957127,0.019597386183798766,0.019597386183798766,17.75331225915162,0.006373056356691241,0.009587182467096214,0.004448470699634255,,,,,,,,,,0.22470638420911618,3.0
AAPL,2023-03-30,159.90808883486466,0.00984131979582841,0.00984131979582841,17.717517368370256,0.004448470699634255,0.006373056356691241,0.011353518645240306,,,,,,,,,,0.113532,1.0
AAPL,2023-03-31,162.40973053011322,0.015523137594856365,0.015523137594856365,18.04598428359733,0.011353518645240306,0.004448470699634255,0.007522785683549354,,,,,,,,,,0.07580510271250573,6.0
AAPL,2023-04-03,163.66055137773748,0.007672131147568757,0.007672131147568757,17.858143984129185,0.007522785683549354,0.011353518645240306,0.006259860161310833,,,,,,,,,,0.23289887371752221,5.0
AAPL,2023-04-04,163.12870629292087,-0.0032549757490592185,0.0032549757490592185,17.650183640251484,0.006259860161310833,0.007522785683549354,0.011943633131258883,,,,,,,,,,0.010856955203970332,3.0
AAPL,2023-04-05,161.28694646216698,-0.011354443611029037,0.011354443611029037,17.75732039788506,0.011943633131258883,0.006259860161310833,0.010868347508768899,,,,,,,,,,0.1616236302211497,8.0
AAPL,2023-04-06,162.17335493686136,0.005480800517246007,0.005480800517246007,17.630805106308184,0.010868347508768899,0.011943633131258883,0.007271482756305361,,,,,,,,,,0.053450481253471654,4.0
AAPL,2023-04-10,159.5830723941434,-0.01610123859737031,0.01610123859737031,17.680795834535914,0.007271482756305361,0.010868347508768899,0.0068823389432888975,,,,,,,,,,0.08652401190902317,3.0
AAPL,2023-04-11,158.37164747872774,-0.007620146528043511,0.007620146528043511,17.679271837574845,0.0068823389432888975,0.007271482756305361,0.008509212362046027,,,,,,,,,,,
AAPL,2023-04-12,157.68221866507656,-0.004362736742196959,0.004362736742196959,17.73019128851013,0.008509212362046027,0.0068823389432888975,0.01607857217182452,,,,,,,,,,0.13068004637461145,2.0
AAPL,2023-04-13,163.05976341155574,0.03353504687786262,0.03353504687786262,18.041550557642818,0.01607857217182452,0.008509212362046027,0.009095727330872199,,,,,,,,,,0.36672459758867376,4.0
AAPL,2023-04-14,162.71504900473016,-0.002116274938031714,0.002116274938031714,17.715187280737723,0.009095727330872199,0.01607857217182452,0.004958823862512683,,,,,,,,,,,
AAPL,2023-04-17,162.73474697083446,0.00012105072039954903,0.00012105072039954903,17.522073213604937,0.004958823862512683,0.009095727330872199,0.006347190046243454,,,,,,,,,,0.1009341182109297,3.0
AAPL,2023-04-18,163.95602086930228,0.007476670343020137,0.007476670343020137,17.725992556651203,0.006347190046243454,0.004958823862512683,0.009430642423297407,,,,,,,,,,0.19824166738541096,2.0
AAPL,2023-04-19,165.0985029033528,0.006944056637266807,0.006944056637266807,17.680864654768754,0.009430642423297407,0.006347190046243454,0.008321498234526247,,,,,,,,,,,
AAPL,2023-04-20,164.13330256424115,-0.00586336488943772,0.00586336488943772,17.775492486938976,0.008321498234526247,0.009430642423297407,0.007121336005943073,,,,,,,,,,-0.14338818481817017,3.0
AAPL,2023-04-21,162.52791832673913,-0.009829126077551523,0.009829126077551523,17.881752960858567,0.007121336005943073,0.008321498234526247,0.006233687698269903,,,,,,,,,,0.306746,1.0
AAPL,2023-04-24,162.8332368013561,0.00187679788705659,0.00187679788705659,17.5519790265847,0.006233687698269903,0.007121336005943073,0.009371590783291032,,,,,,,,,,0.302329,1.0
AAPL,2023-04-25,161.29679544521915,-0.00948047210147801,0.00948047210147801,17.701478334862472,0.009371590783291032,0.006233687698269903,0.009079615679424089,,,,,,,,,,0.308935,1.0
AAPL,2023-04-26,161.28694646216698,-6.106310874185078e-05,6.106310874185078e-05,17.602100626714027,0.009079615679424089,0.009371590783291032,0.012128599528625373,,,,,,,,,,,
AAPL,2023-04-27,165.86672358142124,0.02799954111492878,0.02799954111492878,17.98839408241663,0.012128599528625373,0.009079615679424089,0.0070059431065966505,,,,,,,,,,0.17507888572843958,3.0
AAPL,2023-04-28,167.11754442904555,0.007512827788464267,0.007512827788464267,17.827846698428882,0.0070059431065966505,0.012128599528625373,0.006411431206938849,,,,,,,,,,,
AAPL,2023-05-01,167.0289035815761,-0.0005305509011180254,0.0005305509011180254,17.775808108939128,0.006411431206938849,0.0070059431065966505,0.009989143750091866,,,,,,,,,,,
AAPL,2023-05-02,165.9947603610993,-0.006210649011101915,0.006210649011101915,17.69554116054559,0.009989143750091866,0.006411431206938849,0.01335898744538708,,,,,,,,,,,
AAPL,2023-05-03,164.92122120841393,-0.00648831110399363,0.00648831110399363,17.991988241422227,0.01335898744538708,0.009989143750091866,0.009896298098463813,,,,,,,,,,,
AAPL,2023-05-04,163.2862900217554,-0.009962871988839767,0.009962871988839767,18.212862015397093,0.009896298098463813,0.01335898744538708,0.012322849673297519,,,,,,,,,,,
AAPL,2023-05-05,170.94879883633564,0.04585904898141634,0.04585904898141634,18.54690072825277,0.012322849673297519,0.009896298098463813,0.006041075886897971,,,,,,,,,,,
AAPL,2023-05-08,170.87985595497054,-0.00040337684587633056,0.00040337684587633056,17.84019763503554,0.006041075886897971,0.012322849673297519,0.006751469009251791,,,,,,,,,,,
AAPL,2023-05-09,169.17598188694691,-0.010021226737979814,0.010021226737979814,17.62941068164807,0.006751469009251791,0.006041075886897971,0.007395782566236103,,,,,,,,,,,
AAPL,2023-05-10,170.93402536175742,0.010338179385026795,0.010338179385026795,17.799379731022245,0.007395782566236103,0.006751469009251791,0.008382637619947246,,,,,,,,,,,
AAPL,2023-05-11,171.12608053127454,0.0011229324109407327,0.0011229324109407327,17.717779688640487,0.008382637619947246,0.007395782566236103,0.010651860323039157,,,,,,,,,,,
AAPL,2023-05-12,170.20027612437153,-0.005424759379001163,0.005424759379001163,17.633950948488167,0.010651860323039157,0.008382637619947246,0.00606351034281675,,,,,,,,,,,
AAPL,2023-05-15,169.70714210303416,-0.0029015804944213957,0.0029015804944213957,17.43360965112627,0.00606351034281675,0.010651860323039157,0.004663313435928364,,,,,,,,,,,
AAPL,2023-05-16,169.70714210303416,0.0,0.0,17.555802781828294,0.004663313435928364,0.00606351034281675,0.008763034343856568,,,,,,,,,,,
AAPL,2023-05-17,170.3186282894925,0.00359670883151242,0.00359670883151242,17.875118823656404,0.008763034343856568,0.004663313435928364,0.009185923458082371,,,,,,,,,,,
AAPL,2023-05-18,172.64622087020476,0.013573567804096048,0.013573567804096048,17.997509676403006,0.009185923458082371,0.008763034343856568,0.004957269181536869,,,,,,,,,,,
AAPL,2023-05-19,172.75471035489898,0.0006281945325230319,0.0006281945325230319,17.837454233722152,0.004957269181536869,0.009185923458082371,0.004346911886374442,,,,,,,,,,,
AAPL,2023-05-22,171.80789303393126,-0.005495777514795229,0.005495777514795229,17.5899008116812,0.004346911886374442,0.004957269181536869,0.007333936281851162,,,,,,,,,,,
AAPL,2023-05-23,169.2041454012701,-0.015271004769722592,0.015271004769722592,17.742368263102854,0.007333936281851162,0.004346911886374442,0.0066487585575409425,,,,,,,,,,,
AAPL,2023-05-24,169.480300453219,0.0016307516718200173,0.0016307516718200173,17.62535661923336,0.0066487585575409425,0.007333936281851162,0.007663847830720024,,,,,,,,,,,
AAPL,2023-05-25,170.6145087022949,0.006669978038386105,0.006669978038386105,17.841902047207252,0.007663847830720024,0.0066487585575409425,0.009158012838920213,,,,,,,,,,,
AAPL,2023-05-26,173.02100272642113,0.014006313582207318,0.014006313582207318,17.819838796499685,0.009158012838920213,0.007663847830720024,0.008175163443496478,,,,,,,,,,,
AAPL,2023-05-30,174.86532396622283,0.010603110139069052,0.010603110139069052,17.840226367998707,0.008175163443496478,0.009158012838920213,0.008735957690226026,,,,,,,,,,,
AAPL,2023-05-31,174.81601056408908,-0.0002820476679253569,0.0002820476679253569,18.41378974546597,0.008735957690226026,0.008175163443496478,0.010729464411780064,,,,,,,,,,,
AAPL,2023-06-01,177.61701180528522,0.015895560519624617,0.015895560519624617,18.048193005595298,0.010729464411780064,0.008735957690226026,0.008383773613359099,,,,,,,,,,0.3606494379535316,3.0
AAPL,2023-06-02,178.46520232198543,0.004764024077889918,0.004764024077889918,17.942595167577043,0.008383773613359099,0.010729464411780064,0.022887846901114426,,,,,,,,,,0.12947551317502992,3.0
AAPL,2023-06-05,177.11401510352113,-0.007599958917088782,0.007599958917088782,18.619092965526704,0.022887846901114426,0.008383773613359099,0.009036722814470566,,,,,,,,,,0.4700296944092794,2.0
AAPL,2023-06-06,176.74909592773147,-0.0020624885373653236,0.0020624885373653236,17.987562410587024,0.009036722814470566,0.022887846901114426,0.013032520363461902,,,,,,,,,,0.260665,1.0
AAPL,2023-06-07,175.37818334841364,-0.0077864998623044576,0.0077864998623044576,17.94175125346522,0.013032520363461902,0.009036722814470566,0.011331047096704384,,,,,,,,,,,
AAPL,2023-06-08,178.09042046576906,0.015346711534796179,0.015346711534796179,17.731821994911368,0.011331047096704384,0.013032520363461902,0.005296280409302367,,,,,,,,,,0.427397,1.0
AAPL,2023-06-09,178.47506500241218,0.0021574981400210927,0.0021574981400210927,17.705287422747617,0.005296280409302367,0.011331047096704384,0.00961287155589372,,,,,,,,,,-0.212431,1.0
AAPL,2023-06-12,181.2662035631816,0.015517789109572539,0.015517789109572539,17.818379173639304,0.00961287155589372,0.005296280409302367,0.00560281026766647,,,,,,,,,,0.2139149894828015,2.0
AAPL,2023-06-13,180.7927949026977,-0.002615092746109618,0.002615092746109618,17.821554366853672,0.00560281026766647,0.00961287155589372,0.007769165166159567,,,,,,,,,,0.30529,1.0
AAPL,2023-06-14,181.4240064500095,0.003485272819509956,0.003485272819509956,17.866649784290853,0.007769165166159567,0.00560281026766647,0.008887754430188488,,,,,,,,,,0.18891053387542206,3.0
AAPL,2023-06-15,183.45571861791936,0.011136454158076165,0.011136454158076165,17.99653982854784,0.008887754430188488,0.007769165166159567,0.008800063050352703,,,,,,,,,,0.3018487546579221,7.0
AAPL,2023-06-16,182.380686451404,-0.005877136588834565,0.005877136588834565,18.43316475341843,0.008800063050352703,0.008887754430188488,0.005478694093407135,,,,,,,,,,0.24858307721627182,15.0
AAPL,2023-06-20,182.46945057524468,0.000486578551486337,0.000486578551486337,17.723507328977618,0.005478694093407135,0.008800063050352703,0.009204104500027784,,,,,,,,,,0.06572668916585163,2.0
AAPL,2023-06-21,181.43386913043628,-0.005691534999787874,0.005691534999787874,17.717800308576543,0.009204104500027784,0.005478694093407135,0.010935355009613694,,,,,,,,,,0.122256,1.0
AAPL,2023-06-22,184.4321239801673,0.01639027418286334,0.01639027418286334,17.752135010851767,0.010935355009613694,0.009204104500027784,0.008221032210031128,,,,,,,,,,,
AAPL,2023-06-23,184.11651820651144,-0.0017126957729714288,0.0017126957729714288,17.788007529154918,0.008221032210031128,0.010935355009613694,0.009074232836632145,,,,,,,,,,,
AAPL,2023-06-26,182.7258802663401,-0.007581700519693642,0.007581700519693642,17.688556990034595,0.009074232836632145,0.008221032210031128,0.008734188462231802,,,,,,,,,,0.300476,1.0
AAPL,2023-06-27,185.4775681054025,0.014946840287009402,0.014946840287009402,17.742044705638463,0.008734188462231802,0.009074232836632145,0.007318187349398891,,,,,,,,,,,
AAPL,2023-06-28,186.65122707618536,0.006307831468627219,0.006307831468627219,17.75157820023819,0.007318187349398891,0.008734188462231802,0.0035810990305286707,,,,,,,,,,0.3631222971567594,2.0
AAPL,2023-06-29,186.9865582106948,0.0017949534963889696,0.0017949534963889696,17.651673790038267,0.0035810990305286707,0.007318187349398891,0.010026712279723907,,,,,,,,,,0.072086,1.0
AAPL,2023-06-30,191.30641223760992,0.022839662116253167,0.022839662116253167,18.260667108876248,0.010026712279723907,0.0035810990305286707,0.006603062852392128,,,,,,,,,,0.508592744478546,7.0
AAPL,2023-07-03,189.81714749317115,-0.007815168001945464,0.007815168001945464,17.26417020665756,0.006603062852392128,0.010026712279723907,0.0073896888671651315,,,,,,,,,,0.3658666666251351,2.0
AAPL,2023-07-05,188.70266460494875,-0.005888654031343417,0.005888654031343417,17.663960165706676,0.0073896888671651315,0.006603062852392128,0.008885228940794285,,,,,,,,,,-0.271074,1.0
AAPL,2023-07-06,189.1760732654326,0.0025056128366851334,0.0025056128366851334,17.625633940818062,0.008885228940794285,0.0073896888671651315,0.007622591827668854,,,,,,,,,,0.314794,1.0
AAPL,2023-07-07,188.0615903772102,-0.005908668396971762,0.005908668396971762,17.661714200994453,0.007622591827668854,0.008885228940794285,0.009414201705034151,,,,,,,,,,,
AAPL,2023-07-10,186.0200155288736,-0.010915239273545397,0.010915239273545397,17.908557011340875,0.009414201705034151,0.007622591827668854,0.008627524014345168,,,,,,,,,,0.1929159537016849,2.0
AAPL,2023-07-11,185.497293466256,-0.0028139868312655335,0.0028139868312655335,17.657928790446235,0.008627524014345168,0.009414201705034151,0.010205220651791913,,,,,,,,,,0.336654,1.0
AAPL,2023-07-12,187.16408645837623,0.008945408334073328,0.008945408334073328,17.922281738941965,0.010205220651791913,0.008627524014345168,0.00444546901158058,,,,,,,,,,0.17616802120439803,2.0
AAPL,2023-07-13,187.92351285123573,0.004049333712745697,0.004049333712745697,17.53739769020127,0.00444546901158058,0.010205220651791913,0.004888606889449079,,,,,,,,,,0.2520245833194121,4.0
AAPL,2023-07-14,188.0714530576369,0.0007869265679019808,0.0007869265679019808,17.544001105753868,0.004888606889449079,0.00444546901158058,0.007807887786629357,,,,,,,,,,0.029245,1.0
AAPL,2023-07-17,191.32613759846345,0.017157538496479635,0.017157538496479635,17.7378830225041,0.007807887786629357,0.004888606889449079,0.005947506009363221,,,,,,,,,,0.11134946659211062,2.0
AAPL,2023-07-18,191.069707907368,-0.0013411742441601468,0.0013411742441601468,17.6940548533411,0.005947506009363221,0.007807887786629357,0.017147764991805863,,,,,,,,,,,
AAPL,2023-07-19,192.42089512583232,0.0070468105302108125,0.0070468105302108125,18.203858719616697,0.017147764991805863,0.005947506009363221,0.01227521189577924,,,,,,,,,,0.481726,2.0
AAPL,2023-07-20,190.4779470817632,-0.010148710344557376,0.010148710344557376,17.902850595682036,0.01227521189577924,0.017147764991805863,0.01163215496011216,,,,,,,,,,0.140506975820447,3.0
AAPL,2023-07-21,189.30428811098028,-0.00618071409502658,0.00618071409502658,18.091505396166216,0.01163215496011216,0.01227521189577924,0.008252494785710303,,,,,,,,,,,
AAPL,2023-07-24,190.1031652255468,0.004211189253957423,0.004211189253957423,17.633334921600767,0.008252494785710303,0.01163215496011216,0.00472879177267789,,,,,,,,,,-0.413592,1.0
AAPL,2023-07-25,190.9612184226738,0.004503462848486702,0.004503462848486702,17.434053434651222,0.00472879177267789,0.008252494785710303,0.007164328041907555,,,,,,,,,,0.31988,1.0
AAPL,2023-07-26,191.8291343002275,0.0045346877665754255,0.0045346877665754255,17.67564786198753,0.007164328041907555,0.00472879177267789,0.01433094093037058,,,,,,,,,,0.07082822684645312,2.0
AAPL,2023-07-27,190.5667112056039,-0.006602726969137493,0.006602726969137493,17.675401622702505,0.01433094093037058,0.007164328041907555,0.007641480050781975,,,,,,,,,,0.17782056272340308,2.0
AAPL,2023-07-28,193.14087079698487,0.013417499839381564,0.013417499839381564,17.69276496007401,0.007641480050781975,0.01433094093037058,0.0037712454819312843,,,,,,,,,,0.23603956708958557,2.0
AAPL,2023-07-31,193.75235698344315,0.0031610100757235426,0.0031610100757235426,17.474552106390924,0.0037712454819312843,0.007641480050781975,0.004442834202300994,,,,,,,,,,,
AAPL,2023-08-01,192.91896048738303,-0.004310626358275508,0.004310626358275508,17.378867236130677,0.004442834202300994,0.0037712454819312843,0.010332501983995223,,,,,,,,,,0.3382331848694574,3.0
AAPL,2023-08-02,189.9354996582921,-0.01558566783405535,0.01558566783405535,17.735289964588496,0.010332501983995223,0.004442834202300994,0.0052678394630219436,,,,,,,,,,0.10548624848310721,3.0
AAPL,2023-08-03,188.5448617181208,-0.00734856727121074,0.00734856727121074,17.94656118387262,0.0052678394630219436,0.010332501983995223,0.01775956203022879,,,,,,,,,,0.126135,1.0
AAPL,2023-08-04,179.49092108636714,-0.04921134402861155,0.04921134402861155,18.568728628118087,0.01775956203022879,0.0052678394630219436,0.019260659603236266,,,,,,,,,,-0.15702408929893064,3.0
AAPL,2023-08-07,176.39403943236857,-0.01740427480728889,0.01740427480728889,18.396142836894477,0.019260659603236266,0.01775956203022879,0.00902914668195732,,,,,,,,,,0.332228609015984,2.0
