id,created_at,symbol,body,sentiment_basic,user_id,user_followers
657554936,2026-06-26T02:38:09Z,CSCO,$CSCO I just sold stock for $120 a year… wtf?😳 🙏￼,,1735470,4
657480400,2026-06-25T15:54:03Z,CSCO,"To our 6,000 Stocktwits followers:  Our 4th of July sale is officially on, with 17.76% discounts on subscriptions for the next two weeks.   https://kryptonresearch.substack.com/subscribe?coupon=adbdc0f3  Take advantage and get theses like these, which will add to our 70%+ YTD returns stemming from deep research and NOT simple momentum chasing:   1. Grid intelligence play with 100% upside, one that will become critically important as old infrastructure is tested by the AI trade (Not the regular power plays like CEG OKLO BE EOSE or VST)   2. Industrial networking name with 100% upside trading at a cable multiple, ready to be the center of automation and physical AI (Not popular names like $NOK, $AAOI, $CSCO, $HPE or $APH)  3. Critical robotics names in a basket covering 10 stocks from materials to components and end users (not the direct plays like TSLA, RR, SERV, BOT, etc..)  4. Our public name LTH up 50% since initiation.  5. A consumer company using AI to explode margins (70% upside)",,3017449,6072
657480023,2026-06-25T15:51:46Z,CSCO,$BB Can we get a run after ER like $CSCO did?,Bullish,8749642,58
657477156,2026-06-25T15:35:43Z,CSCO,"$CSCO appears in our Dividend Capture scan. The idea is to buy shares + sell call to enjoy premium and the dividend. ☑ The Fundamental score is 6 ☑ Growth score is 9 ☑ Dividend date 06-Jul-26 ☑ IV Percentile is 91.3%  Covered Call 119.0, 10-Jul-26: 📈 An annualized return of 62.0% 📉 The breakeven point is 2.6%  👉 See more results &amp; customize here: https://bit.ly/3lR1xIP",,245517,9539
657476479,2026-06-25T15:32:18Z,CSCO,$CSCO Why do stocks always seem to drop when they get price increases and recommendations to buy?  F&#39;ing irritating as hell.,,9611096,17
657471031,2026-06-25T15:04:48Z,CSCO,"A guy flexed a massive $1.39M account! Holding 5,700 MSFT shares with almost $200K in profit. He feels extremely Bullish.     I roasted him: 82% of your portfolio is in ONE stock! That’s betting the farm on a single hand. Even tech giants crash.     One black swan and your savings are cut in half. Trim your position and secure the bag!    $ORCL $IBM $CSCO $ADBE    $QQQ",,10826883,59
657448029,2026-06-25T13:44:34Z,CSCO,$LAES   Nice Thank you  $CSCO $LAES $WKEY,Bullish,10647681,13
657445089,2026-06-25T13:35:27Z,CSCO,"$LAES Quantisimo SPAC Filing Key Takeaways  • SEALSQ ($LAES) + WISeKey ($WKEY) jointly established Quantisimo — positioning LAES as a founding participant in the future quantum platform, not just a supplier.  • Quantisimo targets a $575M initial valuation with plans to build a larger quantum cybersecurity ecosystem through investments, partnerships &amp; acquisitions that may be valued at $2 Billion.  • No indication QS7001 assets are being transferred away — current structure suggests LAES remains the PQC semiconductor engine while Quantisimo accelerates commercialization.  • Potential pathway: QS7001 Certification → Quantisimo Expansion → Defense/Enterprise Adoption → Major Contracts 🔥  • Biggest upcoming catalyst: definitive agreement revealing LAES ownership stake + Quantisimo equity value. - currently working with $CSCO and other blue chips , no need for dilution 🤩",Bullish,11028968,16
657416552,2026-06-25T03:51:39Z,CSCO,$CSCO $MU $SPY  Moo just bought us 6 more weeks,,884704,1716
657403722,2026-06-25T00:13:51Z,CSCO,"To our 6,000 Stocktwits followers:  Our 4th of July sale is officially on, with 17.76% discounts on subscriptions for the next two weeks.   https://kryptonresearch.substack.com/subscribe?coupon=adbdc0f3  Take advantage and get theses like these, which will add to our 70%+ YTD returns stemming from deep research and NOT simple momentum chasing:   1. Grid intelligence play with 100% upside, one that will become critically important as old infrastructure is tested by the AI trade (Not the regular power plays like CEG OKLO BE EOSE or VST)   2. Industrial networking name with 100% upside trading at a cable multiple, ready to be the center of automation and physical AI (Not popular names like $NOK, $AAOI, $CSCO, $HPE or $APH)  3. Critical robotics names in a basket covering 10 stocks from materials to components and end users (not the direct plays like TSLA, RR, SERV, BOT, etc..)  4. Our public name LTH up 50% since initiation.  5. A consumer company using AI to explode margins (70% upside)",,3017449,6072
657394075,2026-06-24T22:23:42Z,CSCO,"When $MU kicked off the memory wave in mid/late 2025 you could’ve missed it and still made money by looking at the rest of the sector.  $SNDK $WDC $STX etc… all made massive moves, there are always multiple winners.   $CSCO proclaimed the next big theme.   Networking. Bandwidth.   AI needs to leave LLMs and locality, enter automation and be enabled across campuses and factories.   We are moving further and further away from the GPU (first trade with NVDA) if you haven’t noticed already.   GPU -&gt; Servers -&gt; memory -&gt; interconnects (photonics) -&gt; next up?  Networking.   We have a stellar pick.   https://kryptonresearch.substack.com/p/connecting-the-future",,3017449,6072
657343492,2026-06-24T17:33:09Z,CSCO,$CSCO this has held up incredibly well given the market vol that is sweeping across AI-related equities.,,732227,106
657290720,2026-06-24T13:33:21Z,CSCO,$CSCO another gift to buy it at the Open 🙏￼,Bullish,1735470,4
