id,created_at,symbol,body,sentiment_basic,user_id,user_followers
658601765,2026-07-08T20:55:00Z,AAPL,"$AAPL signed a &gt;$30B chip supply deal with $AVGO, locking in a long-term partnership.    $AVGO caught a bid on the Apple tie-up.    $XOM said higher oil prices could lift quarterly earnings by $3.5B-$3.9B.    $PENG beat on EPS and revenue.",,6986924,14
658601522,2026-07-08T20:51:59Z,AAPL,"$QQQ $SPY $NVDA $AAPL $COIN Powerplants and bridges?NOW: Bushehr, southern Iran: large fires and power outages reported across the city.🔴🔴🔴🔴",,514690,762
658600749,2026-07-08T20:43:09Z,AAPL,"$QQQ $SPY $NVDA $MSFT $AAPL NOW: Bushehr, southern Iran: large fires and power outages reported across the city.🔴🔴🔴🔴",,514690,762
658598989,2026-07-08T20:24:29Z,AAPL,$AAPL still no reason to be holding puts overnight,,7068827,164
658598843,2026-07-08T20:23:15Z,AAPL,$AAPL 🛑🛑🛑🛑🛑🛑🛑🛑all I hear is crickets from you liberals,,3367713,415
658598317,2026-07-08T20:18:32Z,AAPL,"$AAPL I had puts that sold this morning $308; however, MMs are using AAPL NVDA to sustain SPY QQQ while $MSFT $META still down; AAPL will get rejection at $320",,2950850,4368
658598110,2026-07-08T20:16:46Z,AAPL,"$QQQ $SPY $NVDA $MSFT $AAPL The U.S. military is conducting additional strikes against Iranian military targets in the Strait of Hormuz, CENTCOM says.🔴🔴🔴🔴",,514690,762
658597430,2026-07-08T20:11:23Z,AAPL,"$QQQ $SPY $NVDA $MSFT $AAPL The United States informed Israel it plans to launch strong strikes against Iran tonight, as reports emerge of explosions in Iran.  (Al Arabiya)🔴🔴🔴🔴",,514690,762
658597160,2026-07-08T20:09:09Z,AAPL,$QQQ $NVDA sorry I’m not supposed to lose money therefore I’m shorting 312 shares and $AAPL   86 shares thanks for the opportunity $SPY,Bearish,1309451,915
658596789,2026-07-08T20:06:13Z,AAPL,"$QQQ $SPY $NVDA $MSFT $AAPL Reports of explosions in Lavan Island, Iran.🔴🔴🔴🔴",,514690,762
658596652,2026-07-08T20:05:13Z,AAPL,$AAPL Strong performance - many put buyers got caught offside with this one...,,9231034,73
658596576,2026-07-08T20:04:44Z,AAPL,$AAPL outta the mag 7 hasnt this moved the leadt percentage wise over past 3 years ? I wonder if this has room to go to 350 by EOM,,5736010,36
658596009,2026-07-08T20:01:20Z,AAPL,$AAPL Blast from the past,,917050,304
658595298,2026-07-08T19:57:14Z,AAPL,$AAPL Called what? What did you call?,,8557667,57
658595070,2026-07-08T19:55:50Z,AAPL,"$QQQ $SPY $NVDA $TSLA $AAPL   see everything pumped more jn, war is bullish. cubie teaches",,494832,10694
658594928,2026-07-08T19:54:59Z,AAPL,$AAPL 🛑🛑🛑🛑🛑🛑 READ!!!  and decide for yourself,,3367713,415
658594778,2026-07-08T19:54:03Z,AAPL,"$AAPL Bill Gates, Tim Cook Bill Clinton should all be behind bars.  But they have money and money is everything.",,3367713,415
