Date,Open,High,Low,Close,Volume,Symbol
2023-01-03,26.06304303551342,26.087135328946136,25.41255111283005,25.759480138261186,31307955,INTC
2023-01-04,26.41479051963109,26.90627330565852,26.17386758530392,26.674987288704436,37665199,INTC
2023-01-05,26.43888281306381,26.770392770697995,26.385879767511828,26.55934428022739,33552552,INTC
2023-01-06,26.91591022303161,27.78323278660942,26.385879767511828,27.686863612878557,31788634,INTC
2023-01-09,27.79286970398251,28.780653734723916,27.79286970398251,28.24580482051759,37493157,INTC
2023-01-10,28.17352794021944,28.438543167979333,27.865146584280662,28.371084746367725,23008080,INTC
2023-01-11,28.602370763321808,28.795109110783542,27.9470603819519,28.766198358664283,30375377,INTC
2023-01-12,28.891478284514413,29.276954979437885,28.39999549848698,29.190222723080105,28963879,INTC
2023-01-13,28.881841367141323,29.074579714603065,28.72765068917193,29.01675821036454,31361937,INTC
2023-01-17,29.08421663197615,29.15716809649042,28.448180085352416,28.525275424337117,34759080,INTC
2023-01-18,28.718013771798848,28.737287606545024,27.590494439147687,27.76395895186325,44199580,INTC
2023-01-19,27.57122060440151,27.71095590631127,27.214654661597297,27.388119174312862,36886615,INTC
2023-01-20,27.388119174312862,28.168709481532897,27.224291578970384,28.15907256415981,35158497,INTC
2023-01-23,28.26026019657722,29.38296107054184,28.12052489466746,29.17094888833393,38795838,INTC
2023-01-24,28.852930615022068,29.09385354934924,28.65055535018724,28.83365678027589,24855130,INTC
2023-01-25,28.448180085352416,28.79992756947009,28.11088797729438,28.62164459806798,28268023,INTC
2023-01-26,28.968573623499108,29.01675821036454,28.265078655263764,28.997484375618367,56088080,INTC
2023-01-27,26.087135328946136,27.214654661597297,25.807664725126617,27.137559322612603,148548189,INTC
2023-01-30,26.70871649951024,27.474851430670647,26.66535037133135,26.93518405777778,55145771,INTC
2023-01-31,26.771356462435303,27.262839248462733,26.530433528108134,27.233928496343477,52621578,INTC
2023-02-01,26.87736255353926,28.361447828994635,26.674987288704436,28.014518803563508,63330567,INTC
2023-02-02,28.187983316279077,29.199859640453194,27.749503575803622,29.09385354934924,62230659,INTC
2023-02-03,28.544549259083286,30.03827145191175,28.457817002725506,29.219133475199367,57603100,INTC
2023-02-06,28.83938216391563,28.93697736582397,27.9219872659772,28.000063427503875,48726359,INTC
2023-02-07,27.96102534674053,28.566115598572267,27.74631590254218,28.35140615437391,50780776,INTC
2023-02-08,28.253810952465567,28.419722795709752,27.531606458343823,27.560885018916323,36479123,INTC
2023-02-09,27.99030390731304,28.12693718998472,26.902117406035003,27.06314948918377,43906378,INTC
2023-02-10,26.965554287275424,27.316897014145464,26.67764844164581,27.131466130519613,31232544,INTC
