Date,Open,High,Low,Close,Volume,Symbol
2023-01-03,132.85335519894454,134.58293508762077,130.73068897193278,132.45044170215064,8196354,CRM
2023-01-04,138.77913174935236,139.3982427322308,135.2364411251036,137.17730492063518,14322576,CRM
2023-01-05,135.26100902124952,136.1945890747964,131.9197751453977,133.98347842165913,8493489,CRM
2023-01-06,135.20204607049922,139.20169956306304,133.2071329034465,138.08140349880682,9145711,CRM
2023-01-09,140.1254524581515,146.6212041991458,140.1254524581515,144.5575009228844,13679737,CRM
2023-01-10,143.28979748175237,146.69982146681292,143.087259745925,144.89162431046958,6527711,CRM
2023-01-11,142.76895808345782,144.49853797213407,141.07868682861513,142.3955260620391,13595042,CRM
2023-01-12,145.2847106488051,147.23048802356587,141.45211885003386,147.01429053748134,11678023,CRM
2023-01-13,143.6730566616295,147.3680682419833,143.56908532513975,146.92584611135584,8378111,CRM
2023-01-17,147.01429053748134,147.88890764027786,143.5748833486302,145.9038216316835,9407610,CRM
2023-01-18,146.28708081156066,146.95532758673102,142.7787852419162,142.9360197772504,7812580,CRM
2023-01-19,141.03937819478156,144.1447602676321,140.6856004902796,143.87942698925562,7070135,CRM
2023-01-20,141.80589655453582,148.906018540721,141.80589655453582,148.63577168311534,10127053,CRM
2023-01-23,154.63033834273187,155.14135058256804,150.5815490578761,153.1759188908905,19922870,CRM
2023-01-24,151.93769692513365,157.44090566183078,151.82959818209136,152.18337588659332,6390216,CRM
2023-01-25,148.5964630492818,153.69675828918506,147.23048802356587,153.4707336446421,9390506,CRM
2023-01-26,155.45581965323646,162.31517625719113,155.36737522711095,162.23655898952404,13354588,CRM
2023-01-27,162.1972503556905,164.3493980580774,160.77231237922425,161.67641095739594,9872265,CRM
2023-01-30,161.23418882676847,163.56322538140637,160.5757692100565,161.90243560193883,8169797,CRM
2023-01-31,161.4405591543946,165.10608925937325,161.4405591543946,165.0667806255397,6421297,CRM
2023-02-01,164.8309288225384,170.08845859777588,164.1135462550761,168.850236632019,8853905,CRM
2023-02-02,172.67300127233187,175.74890186980724,169.9115697455249,171.62149531728434,10667075,CRM
2023-02-03,167.0813481095092,172.05389028945345,166.924113574175,168.08371827226475,6481708,CRM
2023-02-06,165.09626210091488,168.2114713322238,164.45749680111967,166.1281137390456,4310553,CRM
2023-02-07,164.6736942872042,168.7617922058935,163.730287075199,168.31957007526609,6179220,CRM
2023-02-08,167.06169379259242,169.46934761489743,166.30667320823449,166.6980889296321,7694533,CRM
2023-02-09,170.3341375592356,172.34870504320506,169.03695264272838,170.65843378836237,11512319,CRM
2023-02-10,164.7572251341005,166.80618767267435,162.47241079252535,164.14302773045125,11273735,CRM
2023-02-13,165.37142253774974,168.2016441737654,164.06441046278414,168.12302690609832,8820334,CRM
2023-02-14,165.3124595869994,169.8034710024826,164.94885472403905,167.02238515875888,8393074,CRM
2023-02-15,165.93157056987783,168.63895272516368,165.3321139039162,168.14268122301507,4998274,CRM
2023-02-16,166.06915078829527,167.42529865555278,165.05430013429756,165.20436084395715,7483541,CRM
2023-02-17,162.17759603877371,164.22164499811836,159.9271767518029,162.31517625719113,8084490,CRM
2023-02-21,160.9098925976417,161.66658379893752,158.65947331067088,158.82653500446347,5210800,CRM
2023-02-22,160.29078161476326,162.14811456339854,159.30806576892448,160.53646057622296,4343685,CRM
2023-02-23,162.43310215869178,162.60999101094276,158.77739921217153,161.2833246190604,4679419,CRM
2023-02-24,157.81433768324953,159.5832262057593,156.89549836739027,159.39651019504996,6569915,CRM
2023-02-27,161.00816418222556,161.92208991885562,159.41616451196674,160.3202630901384,6891182,CRM
2023-02-28,159.72080642417674,161.6076208481872,158.738090578338,160.78213953768264,6912624,CRM
2023-03-01,160.1728557132626,165.0766077839981,160.1630285548042,164.45749680111967,15841217,CRM
2023-03-02,189.782084148385,190.55842966659765,181.99897464934187,183.36494967505777,37719871,CRM
2023-03-03,184.8193691268992,186.4899860648251,181.10470322962857,183.2077151397236,12087193,CRM
