Date,Open,High,Low,Close,Volume,Symbol
2023-01-03,121.76524513069089,125.28475840388704,121.22988254828924,123.66875653478571,35528531,META
2023-01-04,126.2860847154161,127.94154478966485,124.76922406527802,126.27617059351978,32397094,META
2023-01-05,125.04186241742704,127.4162946115974,123.47047409685918,125.8498633519777,25447099,META
2023-01-06,127.86243009693212,129.21075067483264,124.95759238130826,128.9034128960465,27584498,META
2023-01-09,130.0336227922278,131.80825061167036,128.16976787571826,128.35813619174849,26649145,META
2023-01-10,126.1770293745565,132.2940425845904,126.05805991180058,131.84790709925568,28684431,META
2023-01-11,129.83534035430125,132.69992673502605,129.22066479672895,131.74876588029238,25423046,META
2023-01-12,132.2940425845904,136.49574658547283,130.62847010600743,135.5359604446894,30757732,META
2023-01-13,133.81090323472847,136.21012073363963,133.67706258912804,135.8036417358902,22423839,META
2023-01-17,135.00654633542553,135.5756169322747,133.0970864581929,134.19755398868523,21147587,META
2023-01-18,134.64368947401994,136.07132302709107,131.65953878322546,131.87764946494465,20215486,META
2023-01-19,131.3522010044393,136.2696054650176,131.00520673806784,134.9807696184951,28625232,META
2023-01-20,134.72300244919057,138.73822181720308,133.4539948464607,138.17311686911245,28688630,META
2023-01-23,138.0938038939418,142.52541638160008,137.4692142144732,142.03962440868006,27470093,META
2023-01-24,140.47319314906034,143.75476749674465,140.14602712648156,141.91074082402778,21970190,META
2023-01-25,140.00722941993297,141.94048318971676,139.1050443273672,140.28482483303014,26622021,META
2023-01-26,143.15992018296504,146.2432120927228,142.06936677436903,146.03501553289993,25482084,META
2023-01-27,146.96396875458578,151.87443332983665,146.12424262996686,150.4368856548692,35771865,META
2023-01-30,148.1219381920768,149.8254817575227,145.68802126652847,145.79707660738808,28040100,META
2023-01-31,146.67943345616118,148.59285898215234,146.25312621461913,147.69067388958658,29842109,META
2023-02-01,146.75874643133182,152.26108408379343,145.79707660738808,151.80503447656235,55661017,META
2023-02-02,181.8051673348485,195.46682730798744,178.61282008423117,187.1488790369689,150475687,META
2023-02-03,181.8894373709673,195.0801765540307,181.31937536192848,184.9281157321916,76809701,META
2023-02-06,184.9281157321916,189.06230456296004,183.92242720702816,184.4621520030642,42483811,META
2023-02-07,183.98131709109236,192.11575496580983,182.8164077682739,189.9744037774221,47080662,META
2023-02-08,188.36831603021716,189.1911881476123,181.34911772761745,181.85473794433017,36139074,META
2023-02-09,184.5315508563385,185.04708519494756,175.7476388561926,176.39205677945384,37118811,META
2023-02-10,174.83891044317522,177.35372660339758,171.86130307283233,172.6544328245385,33433567,META
2023-02-13,176.68452337539551,179.44560632352264,174.31009118122515,177.88908918579926,31463223,META
2023-02-14,175.63858351533298,179.94765745635266,174.3695759126031,177.9386597952809,24034631,META
2023-02-15,174.8999814340566,176.6597380706547,173.82429920830512,175.63858351533298,25337966,META
2023-02-16,171.2664557590527,174.33983354691412,170.31470005700527,170.95911798026654,25827473,META
2023-02-17,168.7581829192819,171.69276300059477,168.24264858067286,171.39533934370493,24171260,META
2023-02-21,172.81305877487975,176.63990982686204,170.40392715407222,170.6022095919988,34592582,META
2023-02-22,169.6008832804697,171.27141282000085,168.23273445877655,169.65045388995136,22433158,META
2023-02-23,170.52289661682815,172.19838321730745,167.9253966799904,170.56255310441344,20017779,META
2023-02-24,167.1917516596622,169.25388901409826,166.22016771382212,168.92672299151943,19791334,META
2023-02-27,170.39897009312406,171.6332782692168,167.6081447793079,168.08402263033165,19277002,META
2023-02-28,170.42375539786488,176.02523426928977,170.3940130321759,173.4376484543483,46051117,META
2023-03-01,173.0906541879769,176.32265792617957,171.56387941594252,171.9307019261066,30998380,META
2023-03-02,170.8996332488886,173.50704730762263,169.9577916687375,173.03116945659897,17360708,META
2023-03-03,177.38346896908658,185.01734282925852,175.5295281744734,183.6591081294617,45877692,META
2023-03-06,186.3854916509517,188.031235885742,183.05434669378573,183.31211386309027,33209394,META
2023-03-07,187.3769038405844,188.7252244184849,182.42975701431712,182.9254631091335,36701495,META
2023-03-08,181.29954711813585,183.66902225135803,179.78268646799776,183.3815127163645,19432405,META
2023-03-09,184.7496615380577,187.30750498731007,178.75161779077976,180.12968073436923,26582750,META
2023-03-10,179.45552044541895,183.183230278438,177.26449950633068,177.96840216096987,25665032,META
2023-03-13,176.4317132670392,182.2017322107016,173.3186789915924,179.34646510455937,24727969,META
2023-03-14,185.969098531306,192.6512166894305,184.95785809788055,192.3537930325407,41642627,META
