Date,Open,High,Low,Close,Volume,Symbol
2023-01-03,79.01599999999999,79.72999999999999,76.13,77.1,5440380,NOW
2023-01-04,78.19,79.412,76.94800000000001,78.77000000000001,7025085,NOW
2023-01-05,77.69,77.94,73.05,73.264,8950220,NOW
2023-01-06,74.318,74.318,70.724,73.306,13383640,NOW
2023-01-09,74.776,78.598,74.638,75.712,10439070,NOW
2023-01-10,74.874,76.75399999999999,74.874,76.16799999999999,5322775,NOW
2023-01-11,76.964,78.784,76.642,78.756,6292020,NOW
2023-01-12,81.966,84.16799999999999,79.16900000000001,82.652,11570055,NOW
2023-01-13,81.73400000000001,83.47,81.61108,82.978,5590965,NOW
2023-01-17,83.0,83.884,81.59,83.648,6743650,NOW
2023-01-18,84.158,86.3,82.928,83.24,8633290,NOW
2023-01-19,83.204,86.85316,83.06,85.686,13394475,NOW
2023-01-20,85.84,88.648,85.716,88.366,7613390,NOW
2023-01-23,88.2,90.1553,87.35499999999999,88.488,9031380,NOW
2023-01-24,89.2,89.2,87.4,88.682,7076995,NOW
2023-01-25,85.748,89.858,85.45599999999999,89.75399999999999,17240400,NOW
2023-01-26,92.372,95.546,88.932,92.614,31754690,NOW
2023-01-27,91.496,93.426,90.33,91.772,11756695,NOW
2023-01-30,90.398,90.63618,88.024,88.514,11595870,NOW
2023-01-31,88.904,91.078,88.462,91.026,10180835,NOW
2023-02-01,91.238,95.502,90.652,94.762,11307450,NOW
2023-02-02,96.96,98.924,95.892,98.254,11498675,NOW
2023-02-03,95.626,96.94,93.78,94.444,8575895,NOW
2023-02-06,91.102,93.034,90.55,91.044,12298620,NOW
2023-02-07,90.966,93.248,90.102,92.652,6713110,NOW
2023-02-08,92.918,94.44398,92.194,92.796,7829710,NOW
2023-02-09,94.05,94.886,92.212,92.66,7614255,NOW
2023-02-10,91.722,92.198,90.874,91.672,8278360,NOW
2023-02-13,91.856,92.76,90.404,92.208,5891770,NOW
2023-02-14,91.328,93.896,91.12,92.27,4889285,NOW
2023-02-15,91.796,92.9,91.304,92.782,5282380,NOW
2023-02-16,90.0,92.198,89.85170000000001,90.738,5752365,NOW
2023-02-17,90.0,90.594,86.878,87.80199999999999,9820400,NOW
2023-02-21,86.364,87.42,85.71000000000001,86.372,5493610,NOW
2023-02-22,87.53,89.414,87.058,87.96799999999999,6186675,NOW
2023-02-23,88.08200000000001,88.556,86.756,88.342,4733885,NOW
2023-02-24,86.464,86.916,84.752,85.118,5430030,NOW
