Date,Open,High,Low,Close,Volume,Symbol
2023-01-03,124.76501901391856,125.47240395517396,124.21679568444564,125.16292304337472,3338829,IBM
2023-01-04,125.6227232551907,126.9888604229902,125.00155085365084,126.0913657787724,3869236,IBM
2023-01-05,125.94988879052131,126.00117419876234,123.80120703145808,124.77386132568428,2866648,IBM
2023-01-06,125.89683491992716,127.55034722011165,125.1894499786718,127.06402007299856,3574042,IBM
2023-01-09,127.40002792009489,128.62910925552612,126.7987507200278,126.9313853965132,3987782,IBM
2023-01-10,126.98443926710736,128.08088592605318,126.3566351317432,128.03667436722472,2152172,IBM
2023-01-11,128.21352060253858,128.68216312612026,126.84296227885623,128.44342070844655,3268738,IBM
2023-01-12,128.10741286135024,129.6813443556435,127.78908963778534,128.69984774965167,2716118,IBM
2023-01-13,127.38234329656348,129.18617489676473,127.33813173773504,129.00048634968516,2455786,IBM
2023-01-17,129.46912887326687,130.1411445674595,128.22236291430426,128.3815245260867,2986461,IBM
2023-01-18,127.68298189659704,127.92879816368328,123.99131673442048,124.1548995020858,6445642,IBM
2023-01-19,123.79236471969242,125.7642002434418,123.5713069255501,124.34058804916532,4833924,IBM
2023-01-20,125.269030784563,125.43703470811118,124.24332261974271,124.85344213157548,7153341,IBM
2023-01-23,125.03028836688934,126.43179478175158,124.7296497668558,125.43703470811118,5898436,IBM
2023-01-24,124.89765369040394,126.2240004552578,123.79236471969242,125.10986917278058,4407622,IBM
2023-01-25,124.20795337267997,124.70312283155872,123.22645676668812,124.464380413885,7347453,IBM
2023-01-26,121.6083137135664,122.26264478422765,117.5850618601764,118.88488168973316,17548483,IBM
2023-01-27,118.87603937796749,119.80271365101204,118.28369291278376,118.831827819139,8143146,IBM
2023-01-30,118.76993163677916,120.35270544283811,118.46929303674564,119.63647818981704,5375712,IBM
2023-01-31,119.81332442513089,119.94595910161624,118.2747621779004,119.13246641917254,7206448,IBM
2023-02-01,118.92025093679597,120.06975146633592,117.42590024839396,119.45078964273748,5428898,IBM
2023-02-02,120.22007076635272,120.89208646054531,119.23857416036086,120.60029017227748,6107793,IBM
2023-02-03,120.56492092521472,121.09545963115625,119.83985136042794,121.08661731939056,3755720,IBM
2023-02-06,120.10512071339872,120.53839398991764,119.3269972780178,120.41460162519796,4841300,IBM
2023-02-07,119.96364372514762,120.6091324840432,118.88488168973316,120.1139630251644,3737553,IBM
2023-02-08,119.9990129722104,120.90977108407672,119.51268582509732,120.23775538988409,4593748,IBM
2023-02-09,120.8348742242685,121.4972774165491,119.35789413337255,119.72490130747396,3918817,IBM
2023-02-10,119.7517554909448,121.53308299451022,119.501116445217,121.38090928817547,5049571,IBM
2023-02-13,121.73896506778662,122.98320890193531,121.60469415043244,122.9474033239742,4403015,IBM
2023-02-14,122.67886148926588,122.84893798458116,120.88858259121018,121.74791646227688,3202172,IBM
2023-02-15,121.02285350856434,122.137302122604,120.90648538019072,122.09702084739776,2507004,IBM
2023-02-16,121.35405510470464,121.70960449385848,120.47681844465735,120.84382561875876,2965495,IBM
2023-02-17,120.39625589424486,121.36300649919494,119.85022083033786,120.86172840773934,3466184,IBM
2023-02-21,119.94868616973092,120.29331485760665,117.85405985900576,117.89881683145718,4257210,IBM
2023-02-22,118.06889332677248,118.14945587718498,116.62771881383765,117.23641363917656,3200185,IBM
2023-02-23,117.71083754716132,117.88986543696689,115.34766940172784,117.07528853835154,3725648,IBM
2023-02-24,116.02797538298898,116.9678718044682,115.66991960337783,116.87835785956544,3015907,IBM
2023-02-27,117.63922639123908,118.04203914330164,116.48449650199318,116.8067467036432,2761326,IBM
2023-02-28,116.86045507058488,116.91416343752655,115.5983084474556,115.74153075930008,5143133,IBM
2023-03-01,115.38347497968894,115.89603182820228,114.34511321881664,114.74792597087917,3760678,IBM
2023-03-02,114.92695386068472,115.66991960337783,114.3182590353458,115.41032916315976,3340254,IBM
2023-03-03,115.78628773175146,116.28309012596192,115.26710685131532,116.04587817196952,2860286,IBM
2023-03-06,116.04587817196952,117.13794829978352,116.00112119951817,116.53820486893486,2982980,IBM
2023-03-07,116.61876741934736,116.74408694221124,114.74792597087917,114.80163433782084,3530439,IBM
